filename,class,duration,sample_rate,rms_energy,zero_crossing_rate,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
101281-3-0-14.wav,dog_bark,4.0,44100,0.1095158,0.12091269841269842,3663.153850502298,671.571929418369,6996.85546875,1287.2187407919598,2980.232670239511,264.6401442606979,-139.30809,24.51911,120.51818,24.054996,-110.38761,13.09504,30.554201,15.121508,-56.230854,14.721319,18.819645,9.886511,-37.172813,7.8691583,1.1344777,8.001055,-7.9104095,8.755173,-6.6414976,9.4428835,5.0072546,6.7235823,-9.7566395,5.697995,17.02378,5.83659,8.687486613670737,8.92236919313291,14.568839672119724,13.780046642848353,14.663724565059024,16.127206278935315,48.806233648842465,0.58336747,0.6272101,0.618714,0.56789225,0.559923,0.51703465,0.5041043,0.45402506,0.47907627,0.4496504,0.42348337,0.48418355
101281-3-0-5.wav,dog_bark,4.0,44100,0.059229966,0.12267573696145125,3497.2590998119676,546.0131446479446,6387.184952445652,1214.7637025028178,2792.6533985196734,278.76361036350727,-213.35358,46.004093,125.56807,18.429317,-108.636375,17.590973,29.957447,13.286905,-41.280693,13.286243,19.576538,11.053086,-32.24701,7.038302,0.9525848,6.7286096,-2.9293149,6.8898277,-4.8834085,6.13336,6.908829,6.9170985,-11.681519,5.7306786,13.788867,5.7390213,8.86737865735819,8.435044465568172,11.812463205433746,13.712120193703502,14.697246154075776,16.977653263398317,44.95979901217343,0.50820655,0.53703374,0.6360307,0.71053535,0.59695274,0.5439523,0.48715907,0.45964742,0.47125685,0.41195688,0.4151502,0.48745587
101415-3-0-2.wav,dog_bark,4.0,48000,0.11329996,0.024890625,2397.173641340015,1295.6019084963075,5320.125498670212,4272.383712439889,4037.3262164388693,1776.3944086622425,-422.9743,94.38827,84.81762,70.32973,28.96419,22.979277,4.2908993,19.269152,-12.734875,32.589573,-0.6304573,12.911577,2.1967714,8.726241,-6.977837,17.008678,-9.476781,19.022623,-5.1173525,13.844949,-6.2132034,14.795811,-5.620963,13.045668,1.9223211,7.011461,16.285921297163007,11.351131893810814,14.698406553747636,15.502063158762038,19.369990726526662,16.7381113558517,20.48425753407925,0.5227424,0.46662086,0.44222698,0.43607575,0.44110003,0.46123496,0.50388694,0.495523,0.522137,0.55897546,0.5696862,0.5911432
101415-3-0-3.wav,dog_bark,4.0,48000,0.10774923,0.02225520833333333,1733.7108206240964,1143.0900992394822,2978.120844414894,3487.404046924911,3136.1108644106785,1444.7813196557504,-398.0555,84.97678,115.29089,61.803654,44.483643,24.823767,7.0501075,18.898655,-22.044054,35.00094,-4.341023,12.155047,1.0226239,8.195353,-13.965656,16.053738,-18.509304,17.66986,-14.003156,13.594232,-14.930973,15.011984,-9.412492,11.667404,2.7800167,9.767297,17.892620603221914,12.865527284105953,14.671049384038525,16.299445993109266,22.842546242097864,19.824192862313886,23.03230461029683,0.40404946,0.4622224,0.49426103,0.4283181,0.4036762,0.4011775,0.46406725,0.42623138,0.41073406,0.42380986,0.41898265,0.38257614
101415-3-0-8.wav,dog_bark,4.0,48000,0.08618591,0.030458333333333334,2898.1041716414857,1051.884734338979,6989.237034574468,3747.7954281644425,4680.784700645715,1557.1327371646114,-434.61487,99.58501,65.10177,65.19506,16.813126,15.576943,5.240358,16.141933,-2.5553312,27.709284,4.792856,10.012568,2.7874372,8.494538,-3.7366936,16.54101,-3.9302385,15.312176,-1.0904161,11.545302,-1.0558091,10.969743,-0.85916156,11.003966,4.27422,5.6379633,15.689219344525132,9.924067784303723,11.77227244167881,13.879270398046641,17.62390703261739,15.543741012774358,18.897851715605313,0.5860106,0.59751,0.6073588,0.62384087,0.62976855,0.6294083,0.61543405,0.52465826,0.5005437,0.53970045,0.6080681,0.6343389
102102-3-0-0.wav,dog_bark,3.0998866213151928,44100,0.015464262,0.07523499506236056,2818.508280124792,618.7394172313974,5368.516791044776,1777.5196853474895,3152.7545619367115,480.82000390896803,-349.15482,30.690859,153.90929,19.370398,-53.5069,11.359727,12.267317,14.138683,-27.222717,15.776531,16.69677,12.15773,-31.953657,6.9203258,20.090393,7.2157946,-14.267657,8.263096,2.8884957,6.1457596,2.4976156,8.213717,3.2810788,6.702113,2.6646466,7.0120945,9.501547307850577,8.327170091739035,13.280258735314833,13.325215415211343,14.89861596428368,23.263011743373212,33.66740691810072,0.45304057,0.41700512,0.43484566,0.5264455,0.56587005,0.5327322,0.5534212,0.45756012,0.36206782,0.3577119,0.35117114,0.37866843
102103-3-0-0.wav,dog_bark,0.53,44100,0.024045765,0.07915115731827323,3225.974891120662,642.6916084185995,6544.221297554348,2058.8510826078495,3451.8842127155735,479.26151510362104,-318.31577,40.578777,137.99922,16.667515,-59.134438,11.949014,13.919232,15.188198,-30.66639,16.465136,22.629416,8.486245,-30.802742,8.549479,21.422335,8.364202,-20.39534,7.4103084,4.5606704,6.0463257,4.1501384,7.3052425,8.031325,7.0858,6.2834544,6.8477316,8.874594162204179,7.113734517074685,16.209929443130026,14.123291323135339,16.49861556105345,20.206929578671026,34.855970491139225,0.40145215,0.39930326,0.3198213,0.30196,0.47125828,0.5584426,0.49422368,0.43589467,0.28406307,0.28145283,0.33544815,0.39992574
102103-3-1-0.wav,dog_bark,0.3885487528344671,44100,0.010931617,0.10008754012255618,3289.2118208488955,451.2811417673917,6405.494600183823,1694.3774221599142,3402.329809675989,446.6678674516081,-346.58185,21.748995,141.28285,14.579159,-63.661427,11.747618,25.722618,10.208387,-20.568419,9.429317,26.35053,7.3540587,-35.760483,8.440281,21.000416,9.515264,-15.0690775,9.059762,2.604822,4.817738,-3.8325298,6.1689153,6.0458694,7.740357,1.5691271,8.187923,9.232387773584824,7.991319319969089,12.742110674408982,12.165332613841151,14.501609732141718,25.689832697655994,32.769448622182544,0.5817396,0.5669623,0.4076928,0.39611566,0.38503313,0.45355484,0.553128,0.49578437,0.6010846,0.3801167,0.32267725,0.33008265
102104-3-0-0.wav,dog_bark,0.81,44100,0.0277013,0.08429215307522187,3028.1136300285943,738.1075667746829,5616.1669921875,2035.2735404279288,3294.2776191285725,478.26972282525367,-312.66177,28.667103,138.7698,20.347467,-51.414146,11.04981,6.029824,13.875437,-18.959227,18.122135,12.028897,11.033663,-22.213139,8.139885,14.146126,6.414267,-17.623463,6.3949475,11.1514845,6.3025002,0.6890819,6.2383666,2.8306978,7.199018,4.8529787,7.8659616,8.798865790085685,7.820372258164316,13.728863947447339,13.920259217828496,14.572288819660443,16.44252838707141,34.22913076549279,0.5531335,0.5981394,0.47337297,0.44937885,0.5334102,0.55160195,0.5456632,0.5441677,0.4157688,0.42671427,0.43990365,0.44309154
102105-3-0-0.wav,dog_bark,4.0,44100,0.028241973,0.0776530612244898,3042.0368528218696,608.6031870573072,5848.730044157609,1805.161533856496,3289.654417605659,425.53968800511484,-299.0302,31.25286,131.81905,15.83911,-50.371338,12.596437,-0.7531533,12.396537,-18.994904,14.960814,9.542161,10.475514,-21.86759,10.97422,11.940933,7.4282017,-14.088826,7.5467105,2.8029785,6.7229433,4.7895117,6.9019923,1.1649572,7.1260037,3.9474602,7.328247,8.85947334183293,7.729263150863662,14.376931873475991,13.914543450418932,15.011362726860328,19.54759602593705,35.53568908321606,0.5304832,0.44279864,0.3709014,0.36521134,0.43311882,0.51465183,0.5136858,0.42464525,0.37564287,0.33612698,0.34556687,0.37187457
100648-1-0-0.wav,car_horn,0.6485260770975056,44100,0.04316223,0.06472027972027972,2617.980433230019,470.5651363325015,6022.760009765625,1413.0870532655563,3222.875473769418,246.54055930545,-255.81581,53.839085,159.60295,12.572654,-33.60496,14.978632,37.659565,9.98857,-47.337612,8.514586,26.385162,13.422682,-37.04109,8.394224,-8.0674715,7.3554554,-22.695477,5.4146347,2.6093102,5.988645,-10.705148,6.24407,-11.321211,9.551994,-7.0653815,5.335935,17.014535378023204,9.656712890000051,12.315460276033248,14.317073516864614,18.829571689872573,17.413048409193696,40.78004298935104,0.23708783,0.22198208,0.43798086,0.43198034,0.70843446,0.72634685,0.34021494,0.27212444,0.27439088,0.2463321,0.21095853,0.37781614
100648-1-1-0.wav,car_horn,1.05,44100,0.032651983,0.07342619587517547,2743.698697017911,390.10180414843836,5668.674879807692,1190.129118502591,3151.704961193545,317.5772021332082,-262.2437,55.118168,155.33072,20.225035,-46.259735,8.448507,35.985474,8.53335,-33.892616,9.005789,15.992165,5.733215,-42.818226,7.296606,4.777212,5.363665,-15.286731,5.3257933,-4.6020155,5.843809,-13.720673,7.9185047,0.46101275,5.712471,-8.768397,5.4687233,17.769942078108777,7.862010357239048,11.181196491594024,14.343099537684116,19.78558793609358,22.67745741938139,39.53478721006245,0.35841706,0.3878311,0.5243283,0.5354931,0.4604286,0.6136081,0.6449092,0.41740015,0.44470775,0.47244868,0.48710343,0.4189478
100648-1-2-0.wav,car_horn,0.40532879818594103,44100,0.043910295,0.10265734265734265,3069.959983479949,472.5874051206597,6002.2265625,1205.533507866736,3116.7916967084075,513.0812857748941,-271.71762,89.532364,139.81186,27.541565,-52.729794,12.698177,47.42888,10.101813,-23.744009,8.749944,12.9513445,7.580614,-34.438538,8.14271,7.5756245,6.461749,-12.1080475,6.3985453,-9.482443,6.482881,-14.293842,5.8628516,1.9775988,7.0535526,-6.822074,4.0449905,18.528571017447362,7.645421289358524,10.94318477297523,14.211905719133126,16.485000389490992,27.28434183511958,39.43893486735571,0.26643863,0.23354092,0.3564724,0.34744498,0.37558696,0.38936868,0.26705477,0.29268852,0.8803449,0.31994665,0.32172534,0.31512785
100648-1-3-0.wav,car_horn,1.62,44100,0.028347695,0.08430615044371659,2705.008711710502,242.88551078281483,5533.57177734375,631.6896849566451,2897.166524857075,160.12291789510567,-270.94284,17.40403,166.02698,9.38052,-64.44068,8.622489,53.389214,5.8319864,-33.931614,6.4368186,27.014502,4.5467095,-39.285183,5.8562784,7.8355145,5.5031857,-11.19796,4.617727,-6.7422614,5.488342,-18.815653,4.774701,1.9976757,4.8680854,-3.759542,4.573802,18.451589011403264,8.102860546401988,10.956197667963947,13.233955914007813,19.577077847565516,20.28681085968885,39.998161964860046,0.39075938,0.3871087,0.3794384,0.49123132,0.8224604,0.45421508,0.5299313,0.6225086,0.40140882,0.51737154,0.49370727,0.48149285
100648-1-4-0.wav,car_horn,1.86,44100,0.31893682,0.1074415429254139,3732.891299875486,756.8909205196647,7659.801715353261,1060.989270675489,3431.13974151922,330.90935746098353,-159.96864,59.662884,99.32998,32.32674,-39.20615,16.877169,32.007065,10.707958,-15.998096,8.815844,20.40086,14.004261,-26.66183,11.1546135,-14.295862,7.3830457,-0.843295,10.654022,-5.6693697,13.901757,-15.993025,7.6784973,-4.4200664,6.2630143,-3.377969,6.955293,17.129884434904,8.990883624174277,11.691299728261612,14.259695386801434,22.35857640420818,20.413921666942333,41.6451959068629,0.23611511,0.32589167,0.5621534,0.48208523,0.4936532,0.23937237,0.48419985,0.30742037,0.27822754,0.29737863,0.25419948,0.23600829
107090-1-0-0.wav,car_horn,0.5989342403628118,44100,0.07463248,0.05069473365388256,1698.4592724467016,144.8484672710393,2685.4388897235576,226.72233555987725,2260.9831500974415,300.4836956378909,-260.7079,19.59198,197.87535,9.458675,-46.11554,13.015026,-3.8077533,6.5552235,9.753302,5.950425,5.246824,5.347889,-15.788753,4.2014027,-5.27904,5.424014,3.5935075,5.1773953,-10.216906,4.2200522,-10.203506,4.3351393,0.22712702,3.9502928,-7.728893,3.9376948,15.341611750267798,9.918628074220656,17.875133315503746,21.915905836849355,22.093002423564265,23.748792496421984,18.505521249325664,0.66178787,0.16634695,0.075688116,0.24188998,0.054559007,0.023894148,0.053434152,0.27930424,0.8045129,0.22240701,0.040040236,0.24145284
107090-1-1-0.wav,car_horn,0.8292743764172336,44100,0.09292557,0.0487818216619726,1618.7312941207365,105.57039225162193,2588.470458984375,112.57478940020869,2074.9682596797697,341.6874961005005,-263.57233,26.795954,206.62067,6.1939173,-50.26851,17.893707,-11.4825535,4.8347454,8.319683,4.1365185,-3.7016535,6.3133163,-18.525402,3.7962666,-7.3493433,4.7859454,6.3751774,4.1219506,-10.663352,4.6906376,-17.103233,5.961617,-2.7685,3.9544141,-5.119111,4.217872,12.272310772794656,9.04999741667256,18.579810902713017,21.30535462877676,22.33477381832269,25.214916728844006,17.988159486903132,0.72489,0.16135263,0.059039872,0.2283531,0.09186096,0.040703237,0.07248252,0.3175761,0.80868644,0.3039599,0.044027023,0.24563687
117536-1-0-0.wav,car_horn,0.5756235827664399,44100,0.030964138,0.05152649202284814,1696.7381872769038,394.787495266059,2890.1865234375,574.0331935298302,2279.3783301897606,400.998750445301,-334.09958,40.011112,185.9784,21.166626,-52.491005,18.839842,26.577524,8.557346,-1.3957584,7.26445,31.449448,9.623009,7.7964616,5.621675,11.951313,4.769753,-4.3908134,6.8566003,5.232813,3.77371,0.41452712,8.230363,6.0339875,3.8968608,4.2592645,5.1555266,10.579792266285613,8.838311980812094,14.56476400801443,19.909050513899977,21.88742218252475,20.17300271680783,27.12463754102555,0.3942103,0.22016996,0.28978267,0.5881653,0.25882345,0.29955444,0.6340242,0.39258263,0.6448219,0.31641704,0.3228209,0.6274668
118070-1-0-0.wav,car_horn,0.2250625,48000,0.11905589,0.06961029343700824,2799.239722547308,791.2609968710918,5585.582386363636,3527.454433033238,3663.7430542359766,1577.5538158476097,-312.0632,94.20206,110.79458,23.945295,-48.74757,49.62859,18.413727,9.571712,-6.935326,15.899194,10.368087,12.678825,-1.808393,5.698455,-12.104263,3.1827974,-12.795002,7.317318,0.2868777,4.80146,-18.975376,10.206501,-26.05722,11.260427,-1.5518181,5.6919727,9.847829768201144,15.039691667210212,24.355273460952727,28.568462530674367,27.165662464177206,22.850885242653035,23.505540496999405,0.08199635,0.043685395,0.16143927,0.61778325,0.14378785,0.10449627,0.20922256,0.44938278,0.9507183,0.2956344,0.067732506,0.05166751
118496-1-0-0.wav,car_horn,0.255,16000,0.13858883,0.2002450980392157,2117.894660108729,344.48612212762004,4344.7265625,743.9169560098525,2011.3008982363888,111.35298882436093,-63.671257,37.444637,71.880875,19.12705,9.96784,6.267682,29.48748,5.361661,9.898993,5.334254,5.027536,4.3733034,-0.31824535,2.1296728,-14.6958885,4.75562,-0.45326877,3.7506306,13.513678,5.6463356,-13.6741495,5.7230597,5.249632,1.7232342,-6.177674,2.1397727,13.692185372628972,15.92548950026243,16.765942592422554,22.76733289939539,23.65787605436406,21.691515810914282,27.663142904673197,0.11275716,0.15687779,0.18426637,0.43213788,0.94127107,0.2561525,0.45315883,0.16768634,0.1984542,0.15324411,0.08944126,0.104130775
118496-1-1-0.wav,car_horn,0.19,16000,0.15332434,0.21644736842105264,2078.9811416237058,260.484277843957,3820.3125,343.5427879251967,1901.4078963387717,37.594294331224205,-58.76269,37.957714,71.510185,16.4772,0.8844107,3.0214303,33.66718,5.0990596,8.598174,4.958713,9.3301935,3.7791128,5.246185,3.6685967,-15.408634,4.7797675,2.8321323,3.5447593,13.936042,3.507206,-10.156191,2.5636644,-1.1007657,1.8185208,-7.61857,3.5476773,15.157716569445776,15.15335067659386,14.279293716746695,20.05605278661633,24.809143199983946,22.165698971939772,27.20299838391612,0.14159198,0.1589698,0.28119537,0.48238704,0.9292581,0.3212975,0.7090793,0.20851885,0.23706621,0.14395256,0.12887019,0.13732442
121299-1-0-0.wav,car_horn,0.63,48000,0.02161572,0.03382936507936508,1757.2143310014392,138.46162155792246,3615.625,403.63944887423975,2368.88171539589,193.77951427490527,-346.94382,8.2394495,207.00668,8.366748,-53.943333,5.26693,48.57053,5.0414596,-14.554328,3.8250697,19.333189,3.1498063,-2.314192,5.129997,15.767743,4.443032,3.332574,3.8826504,1.3356084,3.8283372,9.976453,3.848499,-6.1746755,4.62943,5.283707,3.8885431,17.97226545107996,8.856143063211157,11.959129466392143,14.991554253162997,17.607849551358864,15.072619185587914,52.55698334064398,0.91961235,0.552225,0.45551533,0.52497494,0.5906411,0.5251976,0.49725038,0.58802056,0.52184093,0.5437449,0.5041541,0.6070042
125520-1-0-0.wav,car_horn,0.86,48000,0.049835566,0.05356104651162791,1905.6036391648586,1069.5776257665036,2927.662037037037,2609.2793497804632,2106.4827181767077,1051.7149490683876,-392.8658,60.50676,165.47964,19.299612,-95.59749,34.038586,-2.4205122,7.9719577,-33.325397,11.46437,-36.115795,8.441451,6.1315756,6.769646,-21.53353,8.789032,2.5974164,5.847006,-13.209424,5.903553,-18.773111,7.0275917,-14.268152,4.961632,-14.61688,5.565031,10.350876829529762,21.573885342702628,25.57822832648068,28.651729236961454,32.21470007216099,26.57852458673862,29.895096886149044,0.18677698,0.018717082,0.17980881,0.2213586,0.017877873,0.05597509,0.28427088,0.6836524,0.6830522,0.06570371,0.20762208,0.89266866
125520-1-1-0.wav,car_horn,2.177958333333333,48000,0.062358223,0.04382927435863098,1630.6405841669816,136.19641867914476,2470.6554878048782,184.44362102621506,1851.974705331241,317.0918100317759,-379.7273,30.969122,163.64249,8.528059,-92.44316,16.898266,-4.645797,6.018515,-42.970116,11.5526085,-44.36031,6.420571,4.0506215,5.362326,-20.987356,10.242982,-5.7293577,4.432278,-11.330399,4.9930887,-24.284622,5.2930145,-17.295538,4.733232,-13.791096,3.3566976,8.761713777875146,24.692199017581796,27.60374426844512,30.659403266298224,31.64822465639965,28.007116195865493,30.27913942253619,0.20858352,0.012055583,0.07158424,0.43125895,0.088879645,0.0051547615,0.11777855,0.36482722,0.9373556,0.2542589,0.01541829,0.19590376
125520-1-2-0.wav,car_horn,0.8674791666666667,48000,0.038343765,0.04824803669636639,1894.1290964590316,442.36293920282986,2708.7461890243903,630.1501252777265,2539.895212968268,896.1530924301242,-430.01758,68.51786,162.35701,26.275305,-67.070915,27.166864,-9.141905,12.338779,-25.947712,14.823578,-31.079552,10.012453,10.288282,8.517924,-7.3123074,13.372912,1.9799162,6.047637,-3.7464945,7.567174,-14.610021,8.496767,-10.554391,5.108686,-9.06891,7.767364,11.086496388961455,16.71889747244719,22.765539186289153,28.27045098431578,29.205427378648686,24.38366844846794,26.28191030194424,0.52174604,0.030665616,0.096133515,0.5694288,0.119765945,0.0074941735,0.11084181,0.2875826,0.6338442,0.17961346,0.030715223,0.45804358
